Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LN03265,Female,Yes,1,Graduate,No,5455,0,111,360,1.0,Urban,Y
LN03266,Female,Yes,1,Graduate,No,4018,2625,128,120,1.0,Rural,Y
LN03267,Male,Yes,0,Graduate,No,9041,393,191,360,1.0,Urban,Y
LN03268,Female,Yes,0,Graduate,No,2420,2274,181,360,1.0,Semiurban,N
LN03269,Female,Yes,1,Not Graduate,No,5564,764,158,360,1.0,Semiurban,Y
LN03270,Male,Yes,0,Graduate,No,8005,918,120,360,1.0,Semiurban,Y
LN03271,Male,Yes,0,Graduate,No,4250,2246,130,360,1.0,Urban,Y
LN03272,Female,Yes,1,Graduate,Yes,3492,268,143,360,1.0,Urban,Y
LN03273,Male,Yes,1,Graduate,No,6534,1249,105,360,1.0,Semiurban,Y
LN03274,Female,Yes,1,Graduate,Yes,7008,2264,144,360,1.0,Urban,Y
LN03275,Female,No,1,Graduate,No,3400,4749,102,120,1.0,Urban,Y
LN03276,Male,Yes,0,Graduate,No,7924,1388,168,360,0.0,Urban,N
LN03277,Female,Yes,0,Graduate,No,5102,2759,173,360,1.0,Urban,Y
LN03278,Female,Yes,0,Graduate,No,6017,0,205,360,1.0,Semiurban,N
LN03279,Female,Yes,1,Graduate,Yes,7976,4041,163,360,1.0,Rural,Y
LN03280,Female,Yes,3+,Graduate,No,6537,287,161,360,1.0,Semiurban,Y
LN03281,Male,No,0,Graduate,No,4999,1301,108,360,1.0,Urban,Y
LN03282,Male,No,0,Graduate,Yes,3656,2266,147,120,1.0,Urban,Y
LN03283,Female,Yes,0,Graduate,Yes,10417,330,98,360,1.0,Rural,Y
LN03284,Male,Yes,2,Graduate,No,3421,3121,64,360,1.0,Rural,Y
LN03285,Female,No,0,Not Graduate,No,5636,507,136,360,0.0,Semiurban,N
LN03286,Female,Yes,0,Graduate,No,6019,2745,124,360,0.0,Rural,N
LN03287,Female,Yes,3+,Graduate,No,6114,3101,180,360,1.0,Rural,Y
LN03288,Female,Yes,2,Not Graduate,No,9256,2367,101,360,1.0,Urban,Y
LN03289,Female,Yes,0,Graduate,No,5095,2562,290,360,1.0,Rural,N
LN03290,Male,No,3+,Graduate,Yes,4809,5296,126,360,0.0,Rural,N
LN03291,Female,Yes,0,Graduate,No,8104,2124,146,360,1.0,Rural,Y
LN03292,Male,Yes,0,Graduate,No,4728,1664,121,360,1.0,Semiurban,Y
LN03293,Male,Yes,0,Graduate,No,6752,2004,188,360,1.0,Rural,Y
LN03294,Female,No,2,Graduate,No,5388,3406,139,60,1.0,Urban,Y
LN03295,Female,No,1,Graduate,No,6841,4993,101,180,1.0,Urban,Y
LN03296,Female,Yes,0,Graduate,No,6450,1250,58,360,1.0,Semiurban,Y
LN03297,Female,Yes,3+,Graduate,No,4193,131,178,360,1.0,Semiurban,Y
LN03298,Female,Yes,0,Graduate,No,1311,3243,182,360,1.0,Rural,N
LN03299,Male,No,1,Graduate,No,1652,0,167,360,1.0,Semiurban,N
LN03300,Female,No,1,Graduate,No,1319,1886,139,60,1.0,Rural,N
LN03301,Female,Yes,0,Not Graduate,No,4817,1956,134,60,1.0,Semiurban,Y
LN03302,Male,No,0,Graduate,No,294,1338,188,120,1.0,Urban,N
LN03303,Male,Yes,2,Graduate,No,4680,1427,144,360,0.0,Urban,N
LN03304,Female,Yes,0,Not Graduate,No,5267,0,206,360,1.0,Urban,N
LN03305,Male,Yes,1,Not Graduate,No,6712,197,145,360,1.0,Semiurban,Y
LN03306,Female,Yes,0,Graduate,No,6008,2905,143,360,1.0,Rural,Y
LN03307,Male,Yes,1,Graduate,No,6803,0,168,180,0.0,Semiurban,N
LN03308,Male,Yes,0,Graduate,No,5827,1371,219,360,0.0,Rural,N
LN03309,Female,Yes,0,Graduate,No,4352,1031,208,180,1.0,Semiurban,N
LN03310,Male,Yes,0,Graduate,No,4788,0,147,180,1.0,Rural,Y
LN03311,Male,Yes,2,Graduate,No,3296,4038,131,360,0.0,Semiurban,N
LN03312,Male,Yes,0,Graduate,No,5456,0,89,360,1.0,Urban,Y
LN03313,Male,Yes,0,Graduate,Yes,1831,2323,184,180,1.0,Rural,N
LN03314,Male,Yes,3+,Graduate,No,7132,796,60,60,0.0,Urban,N
LN03315,Male,Yes,1,Graduate,Yes,3086,232,235,180,1.0,Semiurban,N
LN03316,Female,No,0,Graduate,No,5307,1146,192,120,1.0,Urban,Y
LN03317,Female,No,3+,Graduate,No,5642,965,112,120,0.0,Urban,N
LN03318,Male,No,1,Graduate,Yes,7325,1219,211,60,1.0,Semiurban,N
LN03319,Female,Yes,0,Graduate,No,1637,319,177,360,1.0,Urban,N
LN03320,Female,Yes,0,Graduate,No,4349,0,173,360,1.0,Urban,Y
LN03321,Female,Yes,1,Not Graduate,No,6099,3006,136,360,0.0,Urban,N
LN03322,Male,Yes,1,Graduate,No,8502,1510,177,360,1.0,Semiurban,Y
LN03323,Female,Yes,0,Graduate,No,4922,1409,79,360,1.0,Urban,Y
LN03324,Male,Yes,0,Not Graduate,No,3811,162,153,360,1.0,Rural,Y
LN03325,Female,No,0,Graduate,No,9053,3861,116,180,1.0,Urban,Y
LN03326,Male,Yes,0,Not Graduate,No,6605,1368,135,360,0.0,Semiurban,N
LN03327,Male,No,0,Graduate,No,7747,0,115,360,1.0,Semiurban,Y
LN03328,Female,No,0,Graduate,No,2580,1913,118,120,1.0,Semiurban,N
LN03329,Female,Yes,1,Graduate,No,6042,353,214,360,1.0,Rural,N
LN03330,Male,No,1,Not Graduate,No,2833,2866,78,360,1.0,Rural,N
LN03331,Female,Yes,0,Not Graduate,No,2389,3057,170,360,1.0,Urban,N
LN03332,Female,No,0,Graduate,No,6163,2884,93,360,1.0,Semiurban,Y
LN03333,Female,Yes,0,Graduate,No,6303,807,216,360,1.0,Rural,N
LN03334,Male,No,0,Graduate,No,4035,1330,171,360,1.0,Rural,Y
LN03335,Male,Yes,3+,Graduate,No,7864,1872,79,360,1.0,Semiurban,Y
LN03336,Female,No,1,Graduate,No,4261,2838,166,360,1.0,Semiurban,Y
LN03337,Female,Yes,0,Graduate,No,4460,0,115,120,1.0,Urban,Y
LN03338,Female,Yes,0,Graduate,No,4927,1640,161,360,1.0,Semiurban,Y
LN03339,Male,No,0,Graduate,No,4514,4301,83,60,1.0,Rural,Y
LN03340,Male,No,1,Graduate,Yes,7554,696,211,360,1.0,Semiurban,N
LN03341,Female,Yes,0,Graduate,No,2916,1460,50,360,0.0,Semiurban,N
LN03342,Female,Yes,2,Graduate,No,3491,5420,109,360,1.0,Semiurban,Y
LN03343,Female,Yes,1,Not Graduate,No,2617,1138,95,360,1.0,Urban,N
LN03344,Female,No,0,Graduate,No,8767,0,168,360,1.0,Rural,Y
LN03345,Female,No,2,Graduate,No,4350,1413,125,180,1.0,Semiurban,Y
LN03346,Female,No,1,Graduate,No,3462,4009,140,360,1.0,Semiurban,Y
LN03347,Male,Yes,1,Not Graduate,No,4425,3085,117,360,1.0,Urban,Y
LN03348,Female,Yes,3+,Graduate,No,6698,30,81,360,1.0,Semiurban,Y
LN03349,Male,Yes,0,Graduate,Yes,6327,2123,138,360,0.0,Semiurban,N
LN03350,Female,No,0,Not Graduate,Yes,3849,1236,84,360,1.0,Urban,Y
LN03351,Female,Yes,2,Graduate,No,4200,2718,58,360,1.0,Semiurban,Y
LN03352,Male,No,1,Graduate,No,2089,576,181,360,1.0,Semiurban,N
LN03353,Male,Yes,3+,Graduate,No,5277,2241,88,360,0.0,Urban,N
LN03354,Male,Yes,0,Not Graduate,No,7564,4365,222,360,0.0,Semiurban,N
LN03355,Male,Yes,1,Graduate,Yes,3836,0,220,360,1.0,Urban,N
LN03356,Female,Yes,0,Graduate,No,6271,2389,194,360,1.0,Urban,Y
LN03357,Male,Yes,0,Graduate,No,3835,3478,93,360,1.0,Semiurban,Y
LN03358,Female,Yes,0,Graduate,Yes,2808,0,256,360,1.0,Rural,N
LN03359,Male,Yes,0,Not Graduate,No,6360,419,50,360,1.0,Urban,Y
LN03360,Female,No,0,Graduate,Yes,9695,909,105,360,1.0,Semiurban,Y
LN03361,Female,Yes,1,Graduate,No,6086,403,191,360,1.0,Urban,Y
LN03362,Female,Yes,0,Not Graduate,No,4172,291,187,180,1.0,Urban,Y
LN03363,Female,Yes,0,Graduate,No,4301,937,113,360,1.0,Rural,Y
LN03364,Female,Yes,0,Graduate,No,8818,2777,110,60,0.0,Rural,N
LN03365,Female,No,0,Graduate,No,5613,3731,139,360,1.0,Semiurban,Y
LN03366,Male,Yes,3+,Graduate,No,3468,3453,145,360,1.0,Rural,Y
LN03367,Female,No,0,Graduate,No,4875,2990,126,360,1.0,Semiurban,Y
LN03368,Male,Yes,0,Graduate,No,5430,4248,232,360,1.0,Urban,N
LN03369,Male,Yes,2,Graduate,No,5938,4546,115,180,1.0,Urban,Y
LN03370,Female,Yes,1,Graduate,No,8024,1749,223,360,0.0,Urban,N
LN03371,Male,Yes,1,Graduate,No,7551,3646,170,360,0.0,Urban,N
LN03372,Female,Yes,1,Graduate,No,5396,2135,200,360,1.0,Semiurban,Y
LN03373,Male,No,3+,Graduate,No,4917,1175,75,360,1.0,Urban,Y
LN03374,Female,Yes,0,Graduate,Yes,5791,1425,201,360,1.0,Urban,N
LN03375,Male,Yes,3+,Graduate,No,3783,3018,199,360,1.0,Urban,Y
LN03376,Female,Yes,2,Not Graduate,No,6960,3698,116,360,1.0,Rural,Y
LN03377,Female,Yes,0,Not Graduate,Yes,4593,2370,192,360,1.0,Semiurban,Y
LN03378,Female,Yes,1,Graduate,No,5981,905,76,180,1.0,Rural,Y
LN03379,Female,Yes,1,Not Graduate,No,8426,765,126,360,1.0,Semiurban,Y
LN03380,Male,Yes,0,Not Graduate,No,6105,0,208,360,0.0,Semiurban,N
LN03381,Female,Yes,0,Graduate,No,5461,2041,140,360,0.0,Rural,N
LN03382,Male,Yes,3+,Graduate,No,3965,1939,136,360,1.0,Semiurban,Y
LN03383,Male,No,0,Not Graduate,No,4843,0,220,360,1.0,Urban,N
LN03384,Male,Yes,0,Graduate,No,2727,2209,52,360,1.0,Semiurban,N
LN03385,Female,Yes,1,Graduate,No,6066,2184,141,360,0.0,Semiurban,N
LN03386,Male,No,0,Graduate,Yes,731,0,146,360,1.0,Semiurban,N
LN03387,Male,Yes,0,Graduate,No,6936,1017,110,180,1.0,Urban,Y
LN03388,Male,Yes,1,Graduate,No,6463,3613,218,360,1.0,Urban,N
LN03389,Female,Yes,1,Graduate,Yes,5196,550,104,360,0.0,Urban,N
LN03390,Female,Yes,0,Graduate,Yes,3933,1526,105,360,1.0,Urban,Y
LN03391,Male,Yes,3+,Graduate,No,4967,1740,50,360,0.0,Rural,N
LN03392,Female,No,0,Not Graduate,Yes,1451,1460,205,360,1.0,Semiurban,N
LN03393,Female,No,0,Graduate,No,6647,2533,133,360,1.0,Urban,Y
LN03394,Male,No,0,Graduate,Yes,4672,2902,133,120,0.0,Rural,N
LN03395,Male,No,1,Graduate,Yes,8030,3396,139,360,1.0,Semiurban,Y
LN03396,Female,Yes,0,Graduate,No,5783,1029,209,360,1.0,Semiurban,N
LN03397,Male,Yes,0,Not Graduate,No,5462,2285,230,60,1.0,Urban,N
LN03398,Female,No,2,Graduate,No,5801,2759,63,360,1.0,Semiurban,Y
LN03399,Female,No,0,Graduate,No,3048,1322,126,360,1.0,Semiurban,Y
LN03400,Female,Yes,1,Graduate,Yes,4098,421,93,360,0.0,Semiurban,N
LN03401,Female,No,0,Graduate,No,5265,1715,138,360,1.0,Urban,Y
LN03402,Female,Yes,3+,Graduate,Yes,4394,591,145,360,1.0,Rural,Y
LN03403,Female,Yes,0,Graduate,No,3846,443,64,360,1.0,Urban,Y
LN03404,Male,Yes,0,Graduate,No,4435,1830,168,360,1.0,Rural,Y
LN03405,Male,Yes,0,Graduate,No,5088,1217,127,360,1.0,Semiurban,Y
LN03406,Female,Yes,2,Not Graduate,No,9637,1763,189,360,1.0,Urban,Y
LN03407,Female,Yes,2,Graduate,No,4349,0,151,360,1.0,Rural,Y
LN03408,Female,Yes,0,Graduate,No,3645,1236,64,120,1.0,Semiurban,Y
LN03409,Male,Yes,1,Not Graduate,No,4694,0,180,360,1.0,Rural,Y
LN03410,Female,Yes,0,Not Graduate,No,8003,0,82,360,1.0,Semiurban,Y
LN03411,Male,No,3+,Graduate,Yes,8146,1366,88,60,1.0,Urban,Y
LN03412,Female,Yes,3+,Not Graduate,No,8898,3319,134,360,0.0,Semiurban,N
LN03413,Female,Yes,3+,Graduate,No,5121,2305,135,180,1.0,Semiurban,Y
LN03414,Male,Yes,2,Graduate,Yes,6283,1635,62,180,1.0,Urban,Y
LN03415,Male,Yes,3+,Graduate,No,2899,934,142,360,0.0,Urban,N
LN03416,Female,No,0,Graduate,No,4293,1124,145,360,1.0,Semiurban,Y
LN03417,Female,Yes,2,Graduate,No,2769,3458,143,360,1.0,Urban,N
LN03418,Female,No,1,Graduate,No,5946,0,65,360,0.0,Rural,N
LN03419,Male,Yes,3+,Graduate,No,5076,411,157,360,1.0,Urban,Y
LN03420,Male,Yes,0,Not Graduate,No,5452,3100,180,360,0.0,Urban,N
LN03421,Male,Yes,0,Graduate,No,3307,984,82,360,1.0,Urban,Y
LN03422,Male,Yes,0,Graduate,No,6701,4408,96,120,1.0,Urban,Y
LN03423,Male,Yes,1,Graduate,No,185,2536,189,60,1.0,Semiurban,N
LN03424,Male,Yes,0,Graduate,Yes,4495,3232,228,60,1.0,Semiurban,N
LN03425,Female,Yes,0,Graduate,No,4786,0,141,360,1.0,Rural,Y
LN03426,Female,Yes,0,Graduate,No,956,3089,127,360,0.0,Urban,N
LN03427,Male,No,0,Graduate,No,5768,225,159,360,0.0,Urban,N
LN03428,Female,Yes,0,Graduate,No,4653,2573,217,360,1.0,Rural,N
LN03429,Female,Yes,0,Graduate,No,6122,954,107,360,1.0,Semiurban,Y
LN03430,Male,Yes,3+,Graduate,No,8999,1834,125,180,1.0,Semiurban,Y
LN03431,Female,Yes,1,Graduate,No,5649,0,124,180,1.0,Semiurban,Y
LN03432,Male,Yes,0,Graduate,No,6945,0,79,360,1.0,Urban,Y
LN03433,Male,No,1,Not Graduate,No,7761,1725,192,360,0.0,Urban,N
LN03434,Female,No,1,Graduate,No,5984,1059,163,360,1.0,Urban,Y
LN03435,Male,Yes,0,Not Graduate,No,3268,159,50,360,1.0,Urban,Y
LN03436,Male,Yes,0,Graduate,No,1719,0,149,360,0.0,Urban,N
LN03437,Male,Yes,1,Graduate,No,5748,0,233,360,1.0,Urban,N
LN03438,Male,Yes,0,Graduate,No,4199,2285,163,360,1.0,Urban,Y
LN03439,Male,Yes,1,Graduate,Yes,7567,1117,230,360,1.0,Urban,N
LN03440,Male,Yes,0,Not Graduate,No,4049,594,121,60,1.0,Urban,Y
LN03441,Male,Yes,0,Not Graduate,No,4971,1819,198,360,1.0,Rural,Y
LN03442,Male,Yes,3+,Graduate,No,2681,3021,215,360,0.0,Urban,N
LN03443,Female,Yes,0,Graduate,Yes,4312,1904,146,180,1.0,Urban,Y
LN03444,Female,Yes,1,Not Graduate,No,3114,835,129,360,1.0,Semiurban,Y
LN03445,Female,Yes,0,Graduate,No,3296,4698,204,360,1.0,Urban,N
LN03446,Male,Yes,0,Not Graduate,No,4894,546,177,360,1.0,Semiurban,Y
LN03447,Male,No,0,Not Graduate,No,3786,0,197,360,1.0,Semiurban,Y
LN03448,Female,Yes,0,Graduate,No,10258,1649,170,360,1.0,Semiurban,Y
LN03449,Female,No,0,Graduate,No,6671,1116,146,360,1.0,Urban,Y
LN03450,Female,Yes,0,Graduate,No,7169,2920,145,360,1.0,Semiurban,Y
LN03451,Male,Yes,0,Graduate,No,4778,710,132,180,0.0,Urban,N
LN03452,Female,Yes,1,Graduate,No,5211,1252,170,360,1.0,Rural,Y
LN03453,Female,Yes,0,Graduate,No,4140,201,141,360,1.0,Rural,Y
LN03454,Male,No,2,Graduate,No,10248,2711,162,360,1.0,Urban,Y
LN03455,Female,Yes,0,Not Graduate,No,4782,1715,110,360,1.0,Semiurban,Y
LN03456,Male,Yes,0,Graduate,No,3792,1087,107,360,1.0,Semiurban,Y
LN03457,Male,Yes,1,Graduate,No,3491,1275,179,360,1.0,Urban,Y
LN03458,Male,No,0,Graduate,No,5670,1468,169,360,1.0,Urban,Y
LN03459,Female,Yes,0,Graduate,No,7842,0,128,360,1.0,Urban,Y
LN03460,Female,No,0,Graduate,No,7173,3244,218,360,1.0,Semiurban,N
LN03461,Male,No,2,Graduate,No,3487,3156,108,60,1.0,Urban,Y
LN03462,Female,Yes,1,Graduate,No,3438,1561,171,60,0.0,Urban,N
LN03463,Female,No,0,Graduate,No,7492,1400,172,360,1.0,Urban,Y
LN03464,Female,No,0,Not Graduate,No,9202,5,152,360,1.0,Rural,Y
LN03465,Female,Yes,2,Graduate,No,4709,4091,213,360,1.0,Urban,N
LN03466,Male,Yes,0,Graduate,No,7413,3728,231,360,1.0,Semiurban,N
LN03467,Female,Yes,0,Not Graduate,No,2067,2091,92,360,1.0,Urban,N
LN03468,Male,Yes,0,Not Graduate,No,3312,2730,50,360,1.0,Rural,Y
LN03469,Male,Yes,0,Graduate,No,2980,3345,125,360,1.0,Urban,N
LN03470,Female,Yes,0,Graduate,No,5824,3041,100,360,1.0,Semiurban,Y
LN03471,Male,Yes,2,Graduate,No,4642,215,128,180,1.0,Semiurban,Y
LN03472,Female,Yes,0,Graduate,No,5476,1033,240,360,1.0,Urban,N
LN03473,Female,Yes,0,Graduate,No,7438,2202,284,360,1.0,Semiurban,N
LN03474,Male,No,3+,Graduate,No,3693,1804,102,180,1.0,Urban,Y
LN03475,Male,No,0,Graduate,No,5187,2629,161,60,1.0,Semiurban,Y
LN03476,Male,Yes,0,Graduate,No,2324,2465,160,360,1.0,Rural,N
LN03477,Male,Yes,0,Graduate,No,7327,1870,167,360,1.0,Urban,Y
LN03478,Female,Yes,1,Graduate,No,7192,0,81,180,1.0,Semiurban,Y
LN03479,Female,No,0,Graduate,No,5723,3259,211,360,1.0,Semiurban,N
LN03480,Female,Yes,0,Graduate,No,5239,2758,195,360,1.0,Rural,Y
LN03481,Male,Yes,3+,Not Graduate,No,3981,4603,125,360,1.0,Urban,Y
LN03482,Male,No,2,Graduate,No,2208,783,211,360,0.0,Semiurban,N
LN03483,Male,No,1,Graduate,No,5611,0,77,360,1.0,Rural,Y
LN03484,Female,No,0,Graduate,No,6512,1229,65,360,1.0,Rural,Y
LN03485,Male,No,0,Graduate,No,9038,2185,163,180,1.0,Urban,Y
LN03486,Female,Yes,0,Graduate,No,4212,836,171,360,1.0,Semiurban,Y
LN03487,Male,Yes,0,Graduate,No,5540,3557,141,360,1.0,Rural,Y
LN03488,Female,Yes,1,Graduate,No,7228,509,205,180,1.0,Rural,N
LN03489,Female,Yes,0,Graduate,No,7289,1348,117,360,1.0,Semiurban,Y
LN03490,Male,No,2,Not Graduate,No,3755,1131,210,360,1.0,Urban,N
LN03491,Male,Yes,0,Graduate,No,4441,5661,189,360,1.0,Urban,Y
LN03492,Female,Yes,0,Graduate,No,3949,140,243,360,1.0,Urban,N
LN03493,Female,No,1,Graduate,No,3196,2375,61,360,1.0,Semiurban,Y
LN03494,Male,Yes,0,Graduate,No,7943,0,125,360,1.0,Urban,Y
LN03495,Male,No,2,Graduate,No,5125,2014,104,360,1.0,Urban,Y
LN03496,Female,No,3+,Graduate,No,4851,68,188,120,1.0,Rural,Y
LN03497,Male,Yes,0,Graduate,No,5495,3149,228,180,1.0,Rural,N
LN03498,Female,Yes,0,Graduate,No,5107,2862,131,180,1.0,Rural,Y
LN03499,Female,Yes,0,Graduate,No,4558,1907,179,360,1.0,Urban,Y
LN03500,Male,Yes,1,Graduate,No,3476,0,222,360,0.0,Urban,N
LN03501,Male,Yes,0,Graduate,Yes,8130,1420,166,360,1.0,Semiurban,Y
LN03502,Male,Yes,1,Graduate,No,3859,1043,185,120,1.0,Semiurban,Y
LN03503,Male,No,0,Not Graduate,No,3138,2745,50,360,0.0,Urban,N
LN03504,Male,Yes,1,Graduate,No,4838,146,228,360,1.0,Urban,N
LN03505,Female,No,1,Graduate,No,9315,3232,135,360,1.0,Semiurban,Y
LN03506,Female,Yes,0,Graduate,No,3356,2951,283,360,1.0,Urban,N
LN03507,Male,Yes,0,Graduate,No,6419,0,107,360,1.0,Rural,Y
LN03508,Male,No,0,Graduate,Yes,4507,1170,173,360,0.0,Semiurban,N
LN03509,Male,Yes,0,Graduate,No,5489,1422,191,360,1.0,Semiurban,Y
LN03510,Female,Yes,0,Graduate,No,6844,3008,50,360,0.0,Urban,N
LN03511,Male,Yes,0,Graduate,No,1560,469,238,360,1.0,Urban,N
LN03512,Male,No,3+,Not Graduate,No,3207,1811,187,360,1.0,Semiurban,Y
LN03513,Female,Yes,3+,Graduate,No,6816,3148,75,360,1.0,Rural,Y
LN03514,Female,Yes,2,Graduate,No,5194,1876,168,120,1.0,Rural,Y
LN03515,Male,Yes,0,Graduate,No,5423,0,168,360,1.0,Urban,Y
LN03516,Male,No,1,Graduate,No,6422,758,143,360,1.0,Urban,Y
LN03517,Male,No,0,Graduate,Yes,3220,2856,120,360,0.0,Urban,N
LN03518,Female,Yes,0,Graduate,No,7110,2669,146,120,1.0,Semiurban,Y
LN03519,Male,No,0,Graduate,No,6639,0,193,180,1.0,Urban,Y
LN03520,Male,Yes,0,Graduate,No,5476,1801,191,360,1.0,Urban,Y
LN03521,Male,Yes,0,Graduate,No,5936,2919,150,360,1.0,Urban,Y
LN03522,Female,Yes,0,Graduate,Yes,7329,2308,161,360,1.0,Semiurban,Y
LN03523,Female,Yes,3+,Graduate,No,3812,2480,143,360,0.0,Rural,N
LN03524,Male,Yes,0,Graduate,No,6322,4593,101,360,1.0,Urban,Y
LN03525,Male,Yes,3+,Graduate,No,8488,1434,147,360,1.0,Rural,Y
LN03526,Female,Yes,0,Graduate,No,6281,1957,113,360,1.0,Urban,Y
LN03527,Female,No,0,Graduate,No,4555,90,100,120,1.0,Rural,Y
LN03528,Female,Yes,0,Graduate,No,9636,547,50,60,1.0,Semiurban,Y
LN03529,Female,Yes,1,Graduate,No,5461,1002,129,360,1.0,Urban,Y
LN03530,Female,No,0,Graduate,No,7797,2774,189,120,1.0,Urban,Y
LN03531,Female,Yes,0,Graduate,No,4156,378,211,360,0.0,Semiurban,N
LN03532,Female,Yes,0,Not Graduate,Yes,7135,3351,172,120,0.0,Semiurban,N
LN03533,Female,No,0,Graduate,No,3907,0,85,120,1.0,Urban,Y
LN03534,Female,Yes,1,Graduate,No,5646,2459,142,360,1.0,Urban,Y
LN03535,Male,Yes,0,Graduate,No,3786,2328,92,360,1.0,Semiurban,Y
LN03536,Male,Yes,0,Graduate,No,8802,1886,245,360,1.0,Urban,N
LN03537,Male,No,2,Graduate,No,4557,2976,130,360,1.0,Urban,Y
LN03538,Female,Yes,0,Graduate,No,2784,386,125,360,0.0,Urban,N
LN03539,Male,No,1,Graduate,No,5190,800,196,360,1.0,Urban,Y
LN03540,Female,Yes,1,Graduate,No,6074,54,148,360,1.0,Urban,Y
LN03541,Female,Yes,3+,Graduate,Yes,4946,1513,203,360,0.0,Urban,N
LN03542,Male,No,0,Not Graduate,No,3373,1320,93,360,1.0,Urban,Y
LN03543,Female,Yes,1,Graduate,No,7074,2784,154,360,1.0,Semiurban,Y
LN03544,Male,Yes,0,Graduate,No,7518,2080,175,360,1.0,Rural,Y
LN03545,Male,Yes,1,Graduate,No,1704,2534,50,180,1.0,Semiurban,N
LN03546,Male,No,0,Not Graduate,No,3245,1204,115,120,1.0,Urban,Y
LN03547,Female,Yes,0,Graduate,No,4681,2108,119,360,1.0,Urban,Y
LN03548,Male,Yes,2,Graduate,No,3938,4219,152,360,1.0,Urban,Y
LN03549,Female,Yes,0,Not Graduate,No,6051,0,134,180,1.0,Urban,Y
LN03550,Male,No,2,Not Graduate,No,8678,0,164,360,1.0,Semiurban,Y
LN03551,Male,Yes,2,Graduate,Yes,4238,2455,138,360,1.0,Urban,Y
LN03552,Male,Yes,0,Graduate,No,8153,227,207,60,1.0,Rural,N
LN03553,Female,Yes,0,Graduate,Yes,2063,0,255,360,1.0,Semiurban,N
LN03554,Female,Yes,0,Graduate,No,5911,2300,74,360,1.0,Rural,Y
LN03555,Female,Yes,3+,Graduate,Yes,3810,0,151,360,0.0,Rural,N
LN03556,Male,Yes,0,Graduate,No,5954,3808,204,360,1.0,Rural,N
LN03557,Male,Yes,0,Graduate,No,1486,1734,114,360,1.0,Urban,N
LN03558,Female,No,1,Graduate,No,2429,1196,163,120,1.0,Rural,N
LN03559,Female,No,3+,Graduate,No,5950,267,131,180,1.0,Semiurban,Y
LN03560,Female,Yes,1,Graduate,No,3739,1822,99,360,1.0,Urban,Y
LN03561,Female,No,1,Graduate,No,4353,0,99,360,0.0,Rural,N
LN03562,Female,Yes,0,Graduate,No,8672,0,50,180,1.0,Urban,Y
LN03563,Female,No,0,Graduate,No,5275,0,158,360,1.0,Rural,Y
LN03564,Male,Yes,0,Graduate,No,6803,3205,161,360,1.0,Urban,Y
LN03565,Female,Yes,2,Not Graduate,No,3481,113,102,180,1.0,Urban,Y
LN03566,Male,No,1,Not Graduate,No,2317,0,136,360,1.0,Semiurban,N
LN03567,Male,No,1,Graduate,Yes,4838,1366,77,360,1.0,Semiurban,Y
LN03568,Female,Yes,1,Graduate,Yes,2019,4837,176,360,0.0,Semiurban,N
LN03569,Female,Yes,0,Graduate,No,3602,3137,129,120,0.0,Semiurban,N
LN03570,Male,Yes,0,Graduate,No,5475,299,188,360,0.0,Urban,N
LN03571,Female,Yes,0,Graduate,Yes,4777,272,133,360,1.0,Urban,Y
LN03572,Female,Yes,0,Graduate,No,5669,306,100,360,1.0,Rural,Y
LN03573,Male,Yes,1,Graduate,No,6200,134,123,360,1.0,Semiurban,Y
LN03574,Male,No,0,Graduate,No,2608,2315,225,360,1.0,Semiurban,N
LN03575,Male,Yes,1,Not Graduate,No,3116,996,254,360,1.0,Rural,N
LN03576,Female,Yes,1,Graduate,No,642,0,74,360,1.0,Semiurban,N
LN03577,Male,Yes,0,Not Graduate,No,4258,0,195,360,1.0,Urban,Y
LN03578,Female,Yes,0,Graduate,No,6473,4951,94,360,1.0,Semiurban,Y
LN03579,Male,Yes,0,Graduate,No,7982,2608,112,180,0.0,Urban,N
LN03580,Male,Yes,0,Graduate,No,5380,215,160,360,1.0,Semiurban,Y
LN03581,Male,No,1,Graduate,No,7746,3318,174,180,1.0,Urban,Y
LN03582,Female,No,0,Not Graduate,No,5767,0,113,360,1.0,Urban,Y
LN03583,Female,Yes,2,Not Graduate,No,5214,1294,180,180,1.0,Rural,Y
LN03584,Male,Yes,1,Graduate,No,3777,1130,209,360,1.0,Urban,N
LN03585,Male,Yes,0,Graduate,No,229,1773,186,360,1.0,Urban,N
LN03586,Male,No,1,Graduate,No,7446,86,101,360,1.0,Rural,Y
LN03587,Female,No,1,Graduate,No,4893,1692,127,360,1.0,Semiurban,Y
LN03588,Male,Yes,1,Graduate,No,7776,0,193,360,1.0,Semiurban,Y
LN03589,Female,Yes,0,Graduate,Yes,3100,934,227,360,0.0,Rural,N
LN03590,Male,No,0,Not Graduate,No,9857,3502,86,360,0.0,Urban,N
LN03591,Male,Yes,0,Graduate,Yes,4502,3038,165,180,1.0,Urban,Y
LN03592,Male,Yes,0,Graduate,No,3615,455,186,360,1.0,Semiurban,Y
LN03593,Male,No,1,Not Graduate,No,4570,0,80,360,1.0,Semiurban,Y
LN03594,Male,No,1,Graduate,Yes,5340,0,200,360,1.0,Urban,Y
